timestamp,est_x,est_y,est_z,gt_x,gt_y,gt_z
1.780397582136511564e+09,-8.332823717729422697e+01,-1.271748486170600643e+02,-2.711809869900535119e+01,-3.835805110929096884e+01,-1.706771763287870840e+02,-4.795232999999999635e+00
1.780397582236246109e+09,-8.326441796705920240e+01,-1.272187668468641135e+02,-2.708528619753327149e+01,-3.825931240709685000e+01,-1.706273904796426564e+02,-4.815536999999999068e+00
1.780397582336074829e+09,-8.319862665338484931e+01,-1.272599032340324499e+02,-2.705277407178392224e+01,-3.825931240709685000e+01,-1.706273904796426564e+02,-4.815536999999999068e+00
1.780397582436106205e+09,-8.313372921134319427e+01,-1.273018479151729423e+02,-2.702073761015858722e+01,-3.814927061981813949e+01,-1.705747101711108371e+02,-4.834184999999997956e+00
1.780397582536260128e+09,-8.306801739079716640e+01,-1.273432538547728257e+02,-2.699123317128277222e+01,-3.814927061981813949e+01,-1.705747101711108371e+02,-4.834184999999997956e+00
1.780397582636400938e+09,-8.300421315693176894e+01,-1.273855770502318308e+02,-2.695959630544575347e+01,-3.803348612146804442e+01,-1.705272078872992552e+02,-4.851541999999998467e+00
1.780397582736428976e+09,-8.293466206621860692e+01,-1.274265853101350388e+02,-2.692628452413161710e+01,-3.803348612146804442e+01,-1.705272078872992552e+02,-4.851541999999998467e+00
1.780397582836415529e+09,-8.286660429501623071e+01,-1.274699074428180836e+02,-2.689022602448509502e+01,-3.791930814811285444e+01,-1.704952988125354523e+02,-4.867923999999998586e+00
1.780397582936349154e+09,-8.280558783230671338e+01,-1.275082078590570376e+02,-2.685864970061199841e+01,-3.791930814811285444e+01,-1.704952988125354523e+02,-4.867923999999998586e+00
1.780397583036211967e+09,-8.274438179780230485e+01,-1.275497697581351559e+02,-2.682790926263093212e+01,-3.780634774617038119e+01,-1.704673672474879709e+02,-4.885237999999997527e+00
1.780397583135976553e+09,-8.267765248130524469e+01,-1.275926989802461549e+02,-2.679554826124382316e+01,-3.780634774617038119e+01,-1.704673672474879709e+02,-4.885237999999997527e+00
1.780397583235724688e+09,-8.261685011132226464e+01,-1.276338558393823917e+02,-2.676972807047195957e+01,-3.770452178794092646e+01,-1.704594647135662058e+02,-4.903272999999998660e+00
1.780397583335511446e+09,-8.256678389205626445e+01,-1.276736664635724168e+02,-2.674539398509757149e+01,-3.770452178794092646e+01,-1.704594647135662058e+02,-4.903272999999998660e+00
1.780397583435502052e+09,-8.251244367481183417e+01,-1.277124976821097704e+02,-2.671655511650442349e+01,-3.760547658515293534e+01,-1.704663268966464784e+02,-4.920967999999998455e+00
1.780397583535688400e+09,-8.245472548459284212e+01,-1.277530538025824285e+02,-2.668541677321109518e+01,-3.760547658515293534e+01,-1.704663268966464784e+02,-4.920967999999998455e+00
1.780397583635959864e+09,-8.240279736889959850e+01,-1.277924253903484413e+02,-2.665961288998916956e+01,-3.751167116030603665e+01,-1.704807033891566164e+02,-4.941548000000000940e+00
1.780397583736141920e+09,-8.235147397010869952e+01,-1.278268858457882970e+02,-2.663587660724674322e+01,-3.751167116030603665e+01,-1.704807033891566164e+02,-4.941548000000000940e+00
1.780397583836210489e+09,-8.229860927546431526e+01,-1.278013869429876053e+02,-2.667483513156579278e+01,-3.742286202493705360e+01,-1.705098871646314080e+02,-4.961664999999999992e+00
1.780397583936203241e+09,-8.225481113327728622e+01,-1.278383008968088035e+02,-2.665047513275112223e+01,-3.742286202493705360e+01,-1.705098871646314080e+02,-4.961664999999999992e+00
1.780397584036239862e+09,-8.220878001176110672e+01,-1.278756039434852454e+02,-2.662523993963478830e+01,-3.733298107428323931e+01,-1.705444265219745432e+02,-4.981307999999998515e+00
1.780397584136207819e+09,-8.216167713409313933e+01,-1.279140280971328991e+02,-2.659794587233333374e+01,-3.733298107428323931e+01,-1.705444265219745432e+02,-4.981307999999998515e+00
1.780397584236139536e+09,-8.211711760586292996e+01,-1.279474485594702884e+02,-2.657547230229967639e+01,-3.724292217802817362e+01,-1.705830490679741445e+02,-5.001068000000000069e+00
1.780397584336232424e+09,-8.206781252322416265e+01,-1.279851046237255048e+02,-2.654957751979835479e+01,-3.724292217802817362e+01,-1.705830490679741445e+02,-5.001068000000000069e+00
1.780397584436420202e+09,-8.200871228229993903e+01,-1.280238453806518919e+02,-2.652064746861501021e+01,-3.715975999739467284e+01,-1.706256786113347630e+02,-5.022807000000000244e+00
1.780397584536556005e+09,-8.194841559780431339e+01,-1.280708956441408191e+02,-2.648790989652334815e+01,-3.715975999739467284e+01,-1.706256786113347630e+02,-5.022807000000000244e+00
1.780397584636529922e+09,-8.188837972830242506e+01,-1.281117265565956700e+02,-2.645785029143186051e+01,-3.708018977878494127e+01,-1.706769430088452850e+02,-5.043533999999997519e+00
1.780397584736403465e+09,-8.183848576352018256e+01,-1.281503481224312111e+02,-2.643035693753098414e+01,-3.708018977878494127e+01,-1.706769430088452850e+02,-5.043533999999997519e+00
1.780397584836362123e+09,-8.179352719826287910e+01,-1.281833807832434786e+02,-2.640539679466948897e+01,-3.700943099995889440e+01,-1.707210513344379024e+02,-5.061377999999997712e+00
1.780397584936363459e+09,-8.174015310287619229e+01,-1.282166055982756063e+02,-2.638074336730664982e+01,-3.700943099995889440e+01,-1.707210513344379024e+02,-5.061377999999997712e+00
1.780397585036446810e+09,-8.167835681934840864e+01,-1.282543699642452566e+02,-2.634958875257523658e+01,-3.694195842012174325e+01,-1.707666495271897986e+02,-5.083574999999999733e+00
1.780397585136619568e+09,-8.161194277299404121e+01,-1.282953679702572458e+02,-2.631718873688261340e+01,-3.694195842012174325e+01,-1.707666495271897986e+02,-5.083574999999999733e+00
1.780397585236735582e+09,-8.154272359831182371e+01,-1.283346277481282982e+02,-2.628489555280565426e+01,-3.704777968032405511e+01,-1.708957132559516197e+02,-5.099519999999998277e+00
1.780397585336771488e+09,-8.147773279774260402e+01,-1.283696402742626788e+02,-2.625274021663791046e+01,-3.704777968032405511e+01,-1.708957132559516197e+02,-5.099519999999998277e+00
1.780397585436764956e+09,-8.141452670898321742e+01,-1.284017886972507370e+02,-2.622392592296062475e+01,-3.737310205203543489e+01,-1.711315105596928277e+02,-5.102311999999997738e+00
1.780397585536830425e+09,-8.134249523998697384e+01,-1.284399894567912668e+02,-2.618581627802958423e+01,-3.737310205203543489e+01,-1.711315105596928277e+02,-5.102311999999997738e+00
1.780397585636941195e+09,-8.126552246692892822e+01,-1.284827804208378552e+02,-2.614905033312511762e+01,-3.751596318492730830e+01,-1.712721382496979743e+02,-5.110298000000000229e+00
1.780397585737004042e+09,-8.120121297033051633e+01,-1.285148288337088331e+02,-2.611446868319757897e+01,-3.751596318492730830e+01,-1.712721382496979743e+02,-5.110298000000000229e+00
1.780397585836981535e+09,-8.115309951434635138e+01,-1.285367693258032773e+02,-2.608526040502319887e+01,-3.756402930084971103e+01,-1.713516937273393523e+02,-5.125636000000000081e+00
1.780397585936839104e+09,-8.110934377048977240e+01,-1.285532128964670164e+02,-2.606027556961482006e+01,-3.756402930084971103e+01,-1.713516937273393523e+02,-5.125636000000000081e+00
1.780397586036700249e+09,-8.105824866550375418e+01,-1.285673932864508231e+02,-2.603683997447886611e+01,-3.756242360116117851e+01,-1.713884978364523874e+02,-5.142360999999997517e+00
1.780397586136578798e+09,-8.100513927208847065e+01,-1.285918844350798054e+02,-2.600829968539670034e+01,-3.756242360116117851e+01,-1.713884978364523874e+02,-5.142360999999997517e+00
1.780397586236565590e+09,-8.095008968039279296e+01,-1.286212284785712541e+02,-2.598182611837769684e+01,-3.754096101463666457e+01,-1.714065127931817472e+02,-5.160264999999998992e+00
1.780397586336764812e+09,-8.089480254050182850e+01,-1.286464865291496835e+02,-2.595131245485370641e+01,-3.754096101463666457e+01,-1.714065127931817472e+02,-5.160264999999998992e+00
1.780397586437026262e+09,-8.084656436171496807e+01,-1.286735901184258921e+02,-2.592786478738603506e+01,-3.750620560902045497e+01,-1.714109637588663020e+02,-5.174651000000000778e+00
1.780397586537166357e+09,-8.079797562566457714e+01,-1.287001910724449942e+02,-2.590265848453736908e+01,-3.750620560902045497e+01,-1.714109637588663020e+02,-5.174651000000000778e+00
1.780397586637038231e+09,-8.074373633479581258e+01,-1.287340932430844873e+02,-2.587415458861097761e+01,-3.745208155898041724e+01,-1.714021184032908991e+02,-5.192253999999998371e+00
1.780397586736832142e+09,-8.067985200550809566e+01,-1.287718287206301113e+02,-2.583985795472566593e+01,-3.745208155898041724e+01,-1.714021184032908991e+02,-5.192253999999998371e+00
1.780397586836706400e+09,-8.060290647341054182e+01,-1.288129316612547655e+02,-2.580771906307970909e+01,-3.737504414112642337e+01,-1.713778935431078310e+02,-5.209461999999998483e+00
1.780397586936673880e+09,-8.053407481024447634e+01,-1.288512421120643410e+02,-2.577500673826838096e+01,-3.737504414112642337e+01,-1.713778935431078310e+02,-5.209461999999998483e+00
1.780397587036691189e+09,-8.046293677831067725e+01,-1.289018357263390726e+02,-2.577194883748443033e+01,-3.728077074027181226e+01,-1.713408062097578863e+02,-5.225709999999999411e+00
1.780397587136768103e+09,-8.040411160281389868e+01,-1.289402815917127612e+02,-2.573907723800342140e+01,-3.728077074027181226e+01,-1.713408062097578863e+02,-5.225709999999999411e+00
1.780397587236845493e+09,-8.033450948850465068e+01,-1.289845794138534814e+02,-2.570656445160678771e+01,-3.716732051910837953e+01,-1.712918068310668218e+02,-5.240407999999998623e+00
1.780397587336912632e+09,-8.025504774154363474e+01,-1.290321265307708813e+02,-2.566205208786650616e+01,-3.716732051910837953e+01,-1.712918068310668218e+02,-5.240407999999998623e+00
1.780397587437048912e+09,-8.018085868847656172e+01,-1.290838759851462498e+02,-2.562096116665679801e+01,-3.704165313783490632e+01,-1.712273736742892254e+02,-5.255088000000000648e+00
1.780397587537115574e+09,-8.011340744808987324e+01,-1.291310014093676841e+02,-2.558543829640046852e+01,-3.704165313783490632e+01,-1.712273736742892254e+02,-5.255088000000000648e+00
1.780397587637214184e+09,-8.004273771803454451e+01,-1.291796588656503673e+02,-2.554720022522778322e+01,-3.690893404825600754e+01,-1.711553666971131236e+02,-5.269947999999999411e+00
1.780397587737271309e+09,-7.997325951739998118e+01,-1.292289567616428201e+02,-2.550874634020562937e+01,-3.690893404825600754e+01,-1.711553666971131236e+02,-5.269947999999999411e+00
1.780397587837258339e+09,-7.990692182082797501e+01,-1.292744770073386178e+02,-2.547131170268480105e+01,-3.680278304353360852e+01,-1.710746883953492841e+02,-5.289338000000000761e+00
1.780397587937240601e+09,-7.984662287458506569e+01,-1.293189324678903347e+02,-2.543498873150774386e+01,-3.680278304353360852e+01,-1.710746883953492841e+02,-5.289338000000000761e+00
1.780397588037247419e+09,-7.978583111038196307e+01,-1.293641506879411622e+02,-2.540180139956451200e+01,-3.681356592667893324e+01,-1.708929263330000197e+02,-5.324856000000000478e+00
1.780397588137172461e+09,-7.972236875972231473e+01,-1.294119083422563961e+02,-2.536681107494387177e+01,-3.681356592667893324e+01,-1.708929263330000197e+02,-5.324856000000000478e+00
1.780397588237063646e+09,-7.965991181080102024e+01,-1.294600743569855581e+02,-2.533197561515712692e+01,-3.687641403727899103e+01,-1.706585771205428728e+02,-5.359733999999999554e+00
1.780397588337009668e+09,-7.959396798177598953e+01,-1.295064728444075968e+02,-2.529683783044519885e+01,-3.687641403727899103e+01,-1.706585771205428728e+02,-5.359733999999999554e+00
1.780397588436945677e+09,-7.952442317136994632e+01,-1.295578545396726327e+02,-2.525864347139470922e+01,-3.695538505195826673e+01,-1.704061261191628489e+02,-5.396018999999999011e+00
1.780397588536847353e+09,-7.946134931295134152e+01,-1.296034829471753653e+02,-2.522248790053825829e+01,-3.695538505195826673e+01,-1.704061261191628489e+02,-5.396018999999999011e+00
1.780397588636743784e+09,-7.940177056556044022e+01,-1.296439308187954680e+02,-2.519156865127936129e+01,-3.703924625315881514e+01,-1.701698742946898051e+02,-5.431606999999999630e+00
1.780397588736650229e+09,-7.934748877728372918e+01,-1.296832438697913119e+02,-2.515932075899347353e+01,-3.703924625315881514e+01,-1.701698742946898051e+02,-5.431606999999999630e+00
1.780397588836602926e+09,-7.929973001108282915e+01,-1.297277137438462375e+02,-2.513517567374809403e+01,-3.713344565266254449e+01,-1.699603902917214384e+02,-5.467292999999997960e+00
1.780397588936582565e+09,-7.924522096754321865e+01,-1.297718154651841473e+02,-2.510486283944592856e+01,-3.713344565266254449e+01,-1.699603902917214384e+02,-5.467292999999997960e+00
1.780397589036625862e+09,-7.918686872670798493e+01,-1.298224472609077509e+02,-2.507345143012845057e+01,-3.719358552732273893e+01,-1.697923405656608509e+02,-5.487963000000000591e+00
1.780397589136853695e+09,-7.911996308714350334e+01,-1.298769824578314456e+02,-2.503676545616072247e+01,-3.719358552732273893e+01,-1.697923405656608509e+02,-5.487963000000000591e+00
1.780397589237035751e+09,-7.905465265703354305e+01,-1.299330516081070357e+02,-2.500087804835205674e+01,-3.721274580279877142e+01,-1.696522371374088891e+02,-5.497115000000000862e+00
1.780397589337187529e+09,-7.899100971902632295e+01,-1.299863176599671419e+02,-2.496444976869126720e+01,-3.721274580279877142e+01,-1.696522371374088891e+02,-5.497115000000000862e+00
1.780397589437299252e+09,-7.892986499322810801e+01,-1.300412603360521473e+02,-2.492831330569777037e+01,-3.721143014721975106e+01,-1.695369652482778804e+02,-5.503129999999998745e+00
1.780397589537309408e+09,-7.887423392970157465e+01,-1.300910460607984760e+02,-2.489254920710169827e+01,-3.721143014721975106e+01,-1.695369652482778804e+02,-5.503129999999998745e+00
1.780397589637210608e+09,-7.881400486868371047e+01,-1.301459411019951062e+02,-2.485716575070009426e+01,-3.720162737611190806e+01,-1.694330739497785032e+02,-5.508520999999998224e+00
1.780397589737073183e+09,-7.873792236184766580e+01,-1.302038218632516475e+02,-2.481298214348078446e+01,-3.720162737611190806e+01,-1.694330739497785032e+02,-5.508520999999998224e+00
1.780397589837012768e+09,-7.865640777549451457e+01,-1.302659780462552703e+02,-2.476718633807141146e+01,-3.717769543392966369e+01,-1.693352707951423497e+02,-5.509660999999997699e+00
1.780397589937065363e+09,-7.858251131390797184e+01,-1.303179491321152170e+02,-2.472648855641779164e+01,-3.717769543392966369e+01,-1.693352707951423497e+02,-5.509660999999997699e+00
1.780397590037192106e+09,-7.852665238638823553e+01,-1.303571849912194978e+02,-2.469270139053049462e+01,-3.715519212535215843e+01,-1.692507955976587084e+02,-5.506951000000000818e+00
1.780397590137355328e+09,-7.847695888899616534e+01,-1.303906442888565493e+02,-2.465958706857488636e+01,-3.715519212535215843e+01,-1.692507955976587084e+02,-5.506951000000000818e+00
1.780397590237513781e+09,-7.842475693449543428e+01,-1.304302391670960901e+02,-2.462714486759377408e+01,-3.714338844843028653e+01,-1.691847168782941822e+02,-5.502838000000000562e+00
1.780397590337585211e+09,-7.836066634321777258e+01,-1.304730611928045505e+02,-2.459077840454191488e+01,-3.714338844843028653e+01,-1.691847168782941822e+02,-5.502838000000000562e+00
1.780397590437496901e+09,-7.829187354652253816e+01,-1.305198824697571069e+02,-2.455196303567360872e+01,-3.710199114348468896e+01,-1.691091283018645584e+02,-5.495885999999998717e+00
1.780397590537260294e+09,-7.822259619480257697e+01,-1.305662485543338107e+02,-2.451449407325544172e+01,-3.710199114348468896e+01,-1.691091283018645584e+02,-5.495885999999998717e+00
1.780397590637080669e+09,-7.815716452548973336e+01,-1.306107850614088477e+02,-2.447798135923019913e+01,-3.704751771177718211e+01,-1.690258584689417489e+02,-5.490220999999998241e+00
1.780397590737047195e+09,-7.809350816992190403e+01,-1.306583026119953388e+02,-2.444594828912939022e+01,-3.704751771177718211e+01,-1.690258584689417489e+02,-5.490220999999998241e+00
1.780397590837060213e+09,-7.802523173779678700e+01,-1.307058012858877873e+02,-2.441155577115349828e+01,-3.697943107489864190e+01,-1.689422268075593934e+02,-5.482361000000000928e+00
1.780397590937072754e+09,-7.795762259167982222e+01,-1.307567791428135990e+02,-2.437587962324501945e+01,-3.697943107489864190e+01,-1.689422268075593934e+02,-5.482361000000000928e+00
1.780397591037130356e+09,-7.788846272775421653e+01,-1.308066129715383568e+02,-2.433817008414122185e+01,-3.690368169755461736e+01,-1.688593876434176764e+02,-5.471522000000000219e+00
1.780397591137261152e+09,-7.781758001603736830e+01,-1.308597893958018687e+02,-2.430194528796218378e+01,-3.690368169755461736e+01,-1.688593876434176764e+02,-5.471522000000000219e+00
1.780397591237378836e+09,-7.774483618727558110e+01,-1.309148299836639069e+02,-2.426228599801796904e+01,-3.681372904633487053e+01,-1.687664330991709676e+02,-5.458037000000000916e+00
1.780397591337393045e+09,-7.766917164200991408e+01,-1.309684387008151987e+02,-2.422044576599026300e+01,-3.681372904633487053e+01,-1.687664330991709676e+02,-5.458037000000000916e+00
1.780397591437335014e+09,-7.759827540776049659e+01,-1.310226812035241721e+02,-2.418061746833499726e+01,-3.671965074485719782e+01,-1.686745461930168233e+02,-5.442284000000000788e+00
1.780397591537234545e+09,-7.752882827443573888e+01,-1.310713336164616294e+02,-2.413946467233840565e+01,-3.671965074485719782e+01,-1.686745461930168233e+02,-5.442284000000000788e+00
1.780397591637094259e+09,-7.746692453033018921e+01,-1.311206607997306151e+02,-2.410526883904741879e+01,-3.662531538748515914e+01,-1.685853962391518053e+02,-5.420625999999998612e+00
1.780397591737009048e+09,-7.740980717240414322e+01,-1.311683125416226972e+02,-2.407328378492526255e+01,-3.662531538748515914e+01,-1.685853962391518053e+02,-5.420625999999998612e+00
1.780397591837024927e+09,-7.734658518813989758e+01,-1.312194052019953574e+02,-2.403724353669171876e+01,-3.653747383202161103e+01,-1.685000808863511281e+02,-5.401958000000000482e+00
1.780397591937078476e+09,-7.728046877863434361e+01,-1.312739570460562959e+02,-2.399811969935889522e+01,-3.653747383202161103e+01,-1.685000808863511281e+02,-5.401958000000000482e+00
1.780397592037136793e+09,-7.721135220560340429e+01,-1.313269002202190165e+02,-2.395748642140801721e+01,-3.643706413777783126e+01,-1.684068782656988503e+02,-5.381101999999998498e+00
1.780397592137248993e+09,-7.714571143977168788e+01,-1.313837617219764979e+02,-2.392100454119452735e+01,-3.643706413777783126e+01,-1.684068782656988503e+02,-5.381101999999998498e+00
1.780397592237384558e+09,-7.707736036500912746e+01,-1.314423760163954853e+02,-2.388062650320894420e+01,-3.634479533053217892e+01,-1.683243750665031939e+02,-5.358962999999999255e+00
1.780397592337529421e+09,-7.701067508955848950e+01,-1.314958974161374954e+02,-2.384167824788565326e+01,-3.634479533053217892e+01,-1.683243750665031939e+02,-5.358962999999999255e+00
1.780397592437624216e+09,-7.694280118092717657e+01,-1.315539904905539004e+02,-2.380188124534826244e+01,-3.626842497371814034e+01,-1.682906705835324033e+02,-5.314481999999998152e+00
1.780397592537742853e+09,-7.687078433063865646e+01,-1.316135084008107015e+02,-2.376088322896718097e+01,-3.626842497371814034e+01,-1.682906705835324033e+02,-5.314481999999998152e+00
1.780397592637876272e+09,-7.680589986288384807e+01,-1.316695831607643186e+02,-2.372160674922014323e+01,-3.619178912283490490e+01,-1.682476293176883075e+02,-5.278607000000000937e+00
1.780397592737940550e+09,-7.674238104053745246e+01,-1.317286630308693987e+02,-2.368359560326146251e+01,-3.619178912283490490e+01,-1.682476293176883075e+02,-5.278607000000000937e+00
1.780397592837943792e+09,-7.668044923488801601e+01,-1.317887157823604412e+02,-2.364568738840828388e+01,-3.612174149739717421e+01,-1.682042075544078159e+02,-5.246749999999998693e+00
1.780397592937853336e+09,-7.662644094016937402e+01,-1.318438537244240649e+02,-2.361321037395845934e+01,-3.612174149739717421e+01,-1.682042075544078159e+02,-5.246749999999998693e+00
1.780397593037769794e+09,-7.658252948317138475e+01,-1.318954333217483565e+02,-2.358070445000331361e+01,-3.604996775098166495e+01,-1.681571237751905414e+02,-5.217026000000000607e+00
1.780397593137526751e+09,-7.654551959372605552e+01,-1.319475777042197535e+02,-2.355604159834498290e+01,-3.604996775098166495e+01,-1.681571237751905414e+02,-5.217026000000000607e+00
1.780397593237299204e+09,-7.644997878428145555e+01,-1.319860062695851752e+02,-2.361985140457116472e+01,-3.598468616223257754e+01,-1.681134944330181327e+02,-5.185356999999999772e+00
1.780397593337227821e+09,-7.639132401997659372e+01,-1.320526914510124641e+02,-2.358439641354937066e+01,-3.598468616223257754e+01,-1.681134944330181327e+02,-5.185356999999999772e+00
1.780397593437092304e+09,-7.631857451174352036e+01,-1.321271707974036360e+02,-2.354552327154888758e+01,-3.592255342747391467e+01,-1.680737803756428832e+02,-5.154081999999998942e+00
1.780397593536947489e+09,-7.624087935645371772e+01,-1.321999852622173535e+02,-2.350018086795813588e+01,-3.592255342747391467e+01,-1.680737803756428832e+02,-5.154081999999998942e+00
1.780397593636849165e+09,-7.616927513770062319e+01,-1.322709201590976136e+02,-2.345815548569526854e+01,-3.585756729600761616e+01,-1.680346055798314637e+02,-5.124349999999999739e+00
1.780397593736928701e+09,-7.611386722984167363e+01,-1.323277974138200932e+02,-2.343066223694341232e+01,-3.585756729600761616e+01,-1.680346055798314637e+02,-5.124349999999999739e+00
1.780397593837064743e+09,-7.606426821761979795e+01,-1.323812740494244906e+02,-2.340305033284305836e+01,-3.580130452143929887e+01,-1.680051132601864481e+02,-5.094151000000000096e+00
1.780397593937300920e+09,-7.600767057064055621e+01,-1.324395385093432935e+02,-2.336850735639654175e+01,-3.580130452143929887e+01,-1.680051132601864481e+02,-5.094151000000000096e+00
1.780397594037547112e+09,-7.595330774691760212e+01,-1.324963765309602195e+02,-2.333351812465964059e+01,-3.575222822208409212e+01,-1.679853372869677912e+02,-5.059964000000000794e+00
1.780397594137808323e+09,-7.589697016949503450e+01,-1.325501597066327690e+02,-2.330369934987370328e+01,-3.575222822208409212e+01,-1.679853372869677912e+02,-5.059964000000000794e+00
1.780397594238160849e+09,-7.584499798630089629e+01,-1.326027193489449587e+02,-2.327212736650159997e+01,-3.570282533831730376e+01,-1.679664256765562982e+02,-5.025942000000000576e+00
1.780397594338449478e+09,-7.579312559834758645e+01,-1.326554589030638454e+02,-2.324229868937101173e+01,-3.570282533831730376e+01,-1.679664256765562982e+02,-5.025942000000000576e+00
1.780397594438659430e+09,-7.573738721408969354e+01,-1.327091975372550792e+02,-2.320884152969507142e+01,-3.565495083026665668e+01,-1.679473588044751011e+02,-4.991630999999998153e+00
1.780397594538695097e+09,-7.567858278132516148e+01,-1.327660963690353810e+02,-2.317788611875807447e+01,-3.565495083026665668e+01,-1.679473588044751011e+02,-4.991630999999998153e+00
1.780397594638543367e+09,-7.561549404768436489e+01,-1.328208331531713497e+02,-2.314035906883332672e+01,-3.561377193617771297e+01,-1.679391451025026640e+02,-4.955068000000000694e+00
1.780397594738440275e+09,-7.556208494287432131e+01,-1.328724795936328178e+02,-2.310338410918424756e+01,-3.561377193617771297e+01,-1.679391451025026640e+02,-4.955068000000000694e+00
1.780397594838346243e+09,-7.551291460896720764e+01,-1.329232747317208805e+02,-2.306968783806895473e+01,-3.556975337532533388e+01,-1.679289171483641496e+02,-4.918561999999997880e+00
1.780397594938188314e+09,-7.545932401589409722e+01,-1.329752524815589254e+02,-2.303660396825529943e+01,-3.556975337532533388e+01,-1.679289171483641496e+02,-4.918561999999997880e+00
1.780397595038075209e+09,-7.539460552516985103e+01,-1.330319190492822372e+02,-2.299713132737795007e+01,-3.553203391619507556e+01,-1.679159372863706778e+02,-4.881343999999998573e+00
1.780397595138081789e+09,-7.532405663596837542e+01,-1.330897304391615137e+02,-2.295619954126171081e+01,-3.553203391619507556e+01,-1.679159372863706778e+02,-4.881343999999998573e+00
1.780397595238091230e+09,-7.525832130712643675e+01,-1.331433399285474479e+02,-2.291749277849572053e+01,-3.550787782495689271e+01,-1.679153976131712511e+02,-4.841442999999998165e+00
1.780397595338098288e+09,-7.518845622045540722e+01,-1.331960147628079767e+02,-2.287420771265221475e+01,-3.550787782495689271e+01,-1.679153976131712511e+02,-4.841442999999998165e+00
1.780397595437999725e+09,-7.512387470209330331e+01,-1.332467800660827209e+02,-2.283746092328951249e+01,-3.548072374479840363e+01,-1.679065605187504957e+02,-4.802550000000000097e+00
1.780397595537860632e+09,-7.505136787948305255e+01,-1.332977338418977524e+02,-2.279965326651002755e+01,-3.548072374479840363e+01,-1.679065605187504957e+02,-4.802550000000000097e+00
1.780397595637853861e+09,-7.497385408462935175e+01,-1.333540447316679547e+02,-2.275553424355317134e+01,-3.545670007917488675e+01,-1.678995493781085315e+02,-4.761772999999998035e+00
1.780397595737952709e+09,-7.489096002049215883e+01,-1.334116568230608095e+02,-2.270823336755534427e+01,-3.545670007917488675e+01,-1.678995493781085315e+02,-4.761772999999998035e+00
1.780397595838003635e+09,-7.482371861779631672e+01,-1.334611745576131057e+02,-2.266764113457532659e+01,-3.543799229733856748e+01,-1.678924661396142710e+02,-4.720815999999999235e+00
1.780397595938064337e+09,-7.476368295843938938e+01,-1.335053000036576520e+02,-2.263421950488812229e+01,-3.543799229733856748e+01,-1.678924661396142710e+02,-4.720815999999999235e+00
1.780397596038112879e+09,-7.469732334894375470e+01,-1.335568406513689297e+02,-2.259863193894031852e+01,-3.542266563878938257e+01,-1.678883342246831489e+02,-4.678318000000000865e+00
1.780397596138093233e+09,-7.462289453691184349e+01,-1.336197031280627243e+02,-2.255538861614429891e+01,-3.542266563878938257e+01,-1.678883342246831489e+02,-4.678318000000000865e+00
1.780397596238067627e+09,-7.454358474884182328e+01,-1.336826821298257642e+02,-2.250984908172398491e+01,-3.540871353379876041e+01,-1.678893653796964998e+02,-4.634882000000001057e+00
1.780397596338037968e+09,-7.446534802880873372e+01,-1.337472658349518611e+02,-2.246574295342361793e+01,-3.540871353379876041e+01,-1.678893653796964998e+02,-4.634882000000001057e+00
1.780397596438000202e+09,-7.438861074093991022e+01,-1.338095286757910856e+02,-2.242296799496465098e+01,-3.541144009404063553e+01,-1.679021212613722014e+02,-4.594390999999998115e+00
1.780397596537925959e+09,-7.431435383385669979e+01,-1.338746867128261329e+02,-2.238446737892832061e+01,-3.541144009404063553e+01,-1.679021212613722014e+02,-4.594390999999998115e+00
1.780397596637899876e+09,-7.423431920136181361e+01,-1.339399145765166281e+02,-2.233764779701243341e+01,-3.540603914527735441e+01,-1.679043891379380682e+02,-4.560134999999998939e+00
1.780397596737951517e+09,-7.415762615669143543e+01,-1.340042232739205588e+02,-2.228930478930296744e+01,-3.540603914527735441e+01,-1.679043891379380682e+02,-4.560134999999998939e+00
1.780397596837817907e+09,-7.408890922631283615e+01,-1.340666620080065172e+02,-2.224515337114805291e+01,-3.540069555819286506e+01,-1.679068395405121237e+02,-4.529544999999998822e+00
1.780397596937826872e+09,-7.401624176420727963e+01,-1.341289406278115450e+02,-2.220423957503582102e+01,-3.540069555819286506e+01,-1.679068395405121237e+02,-4.529544999999998822e+00
1.780397597037635088e+09,-7.394475948405303711e+01,-1.341974897140408132e+02,-2.216843851317887015e+01,-3.542988040592857146e+01,-1.679016154244589245e+02,-4.528604999999998881e+00
1.780397597137447357e+09,-7.386259915436622236e+01,-1.342689625983342125e+02,-2.212474275506050603e+01,-3.542988040592857146e+01,-1.679016154244589245e+02,-4.528604999999998881e+00
1.780397597237373590e+09,-7.377369541281014165e+01,-1.343415272412300681e+02,-2.207770339745727384e+01,-3.546349111819601063e+01,-1.679170070150346987e+02,-4.512474000000000984e+00
1.780397597337394714e+09,-7.369080054809919034e+01,-1.344103240800693868e+02,-2.203334139912234235e+01,-3.546349111819601063e+01,-1.679170070150346987e+02,-4.512474000000000984e+00
1.780397597437528610e+09,-7.361556249343350089e+01,-1.344723815670028557e+02,-2.199328216848036277e+01,-3.549748169641983253e+01,-1.679476176663647493e+02,-4.484721000000000402e+00
1.780397597537731886e+09,-7.353936185264350911e+01,-1.345376167986696601e+02,-2.195288712633941230e+01,-3.549748169641983253e+01,-1.679476176663647493e+02,-4.484721000000000402e+00
