timestamp,error_m
1.780397896643253326e+09,9.821821045820082929e+01
1.780397896743341923e+09,9.829700836234802352e+01
1.780397896843534231e+09,9.831168134807884940e+01
1.780397896943712234e+09,9.839094366223145016e+01
1.780397897043877840e+09,9.839578504351439392e+01
1.780397897143848896e+09,9.846263358845546065e+01
1.780397897243891239e+09,9.846797647518458518e+01
1.780397897343863964e+09,9.853662217772844656e+01
1.780397897443780184e+09,9.845152906699384232e+01
1.780397897543725967e+09,9.852514617297448751e+01
1.780397897643427849e+09,9.853485425453057189e+01
1.780397897743012905e+09,9.861389981590650677e+01
1.780397897842855453e+09,9.863422316162684922e+01
1.780397897942825079e+09,9.871953051055511708e+01
1.780397898043033600e+09,9.874877641324385991e+01
1.780397898143114090e+09,9.883838361296839992e+01
1.780397898242981911e+09,9.885849502431460678e+01
1.780397898342703104e+09,9.894684148761166398e+01
1.780397898442902088e+09,9.897170199449732308e+01
1.780397898543378353e+09,9.905148251357796596e+01
1.780397898643708944e+09,9.907093870538825797e+01
1.780397898743907690e+09,9.913920770113521996e+01
1.780397898844011545e+09,9.915103639947366787e+01
1.780397898944078922e+09,9.921339368689889682e+01
1.780397899044054508e+09,9.922094445957229425e+01
1.780397899143985033e+09,9.936581767560952017e+01
1.780397899243528128e+09,9.936776500981794413e+01
1.780397899343269825e+09,9.941347413778518671e+01
1.780397899443331003e+09,9.940477256692940955e+01
1.780397899543180227e+09,9.944497374030432013e+01
1.780397899643182039e+09,9.942987991486502608e+01
1.780397899743134737e+09,9.947286159072207568e+01
1.780397899843005657e+09,9.946129304252595205e+01
1.780397899942842007e+09,9.950629711220685181e+01
1.780397900042753935e+09,9.949168836210887434e+01
1.780397900142802000e+09,9.952565461371401057e+01
1.780397900242981911e+09,9.950886876178405771e+01
1.780397900343268633e+09,9.953697086904711000e+01
1.780397900443426371e+09,9.952108017195752154e+01
1.780397900543515205e+09,9.955165470285953688e+01
1.780397900643528700e+09,9.954575031098201521e+01
1.780397900743654490e+09,9.957824050223466372e+01
1.780397900843485117e+09,9.958224006434964792e+01
1.780397900943511963e+09,9.962100452539935702e+01
1.780397901043506145e+09,9.962590830042329060e+01
1.780397901143564463e+09,9.965980637600314651e+01
1.780397901243585825e+09,9.967001791098807928e+01
1.780397901343661785e+09,9.970548948247194687e+01
1.780397901443532228e+09,9.971991381910677887e+01
1.780397901543467522e+09,9.976299001580972003e+01
1.780397901643361092e+09,9.977793598624319316e+01
1.780397901743190765e+09,9.981780416662989808e+01
1.780397901843007326e+09,9.983313084909752888e+01
1.780397901942895651e+09,9.978427600811755838e+01
1.780397902042873859e+09,9.979677548119433084e+01
1.780397902142883301e+09,9.982273232797423645e+01
1.780397902242976189e+09,9.982788048379623547e+01
1.780397902343122482e+09,9.984834576976544440e+01
1.780397902443275213e+09,9.985505819894311230e+01
1.780397902543387651e+09,9.986917486646881059e+01
1.780397902643504620e+09,9.987380086137802948e+01
1.780397902743643045e+09,9.988292257588413747e+01
1.780397902843627453e+09,9.988235626905451170e+01
1.780397902943469048e+09,9.988949208117836065e+01
1.780397903043286085e+09,9.989473632594504693e+01
1.780397903143129587e+09,9.990987903955650040e+01
1.780397903243063450e+09,9.991325393707057856e+01
1.780397903342998505e+09,9.993128833956012613e+01
1.780397903443067789e+09,9.994083700742552878e+01
1.780397903543236494e+09,9.995303143286896841e+01
1.780397903643523216e+09,9.996026218949405973e+01
1.780397903743794203e+09,9.997531515977888716e+01
1.780397903843858480e+09,9.998004518123859441e+01
1.780397903943891525e+09,9.968847478387876038e+01
1.780397904043843508e+09,9.969256797225678213e+01
1.780397904143733263e+09,9.970532212890709900e+01
1.780397904243592739e+09,9.970675891389413437e+01
1.780397904343525887e+09,9.971851996907643922e+01
1.780397904443470240e+09,9.972280441729553502e+01
1.780397904543437481e+09,9.973416261057272436e+01
1.780397904643286943e+09,9.972971313621850697e+01
1.780397904743192911e+09,9.973716455703511485e+01
1.780397904843185663e+09,9.973958033641355314e+01
1.780397904943316460e+09,9.974988133993920769e+01
1.780397905043463707e+09,9.974653567947842703e+01
1.780397905143565893e+09,9.974898163794073014e+01
